Product Code,Product Name,Variant,Expected,Counted
93923578,iPhone 5C Battery,,0,0
94009642,HDMI Cable,,12,0
94266296,JBL - Charge 4 Waterproof Bluetooth Speaker - Gray,,1,0
94478438,Samsung J3 LCD,,-16,0
94630296,iPhone 4 LCD ,Black,-1,0
94873721,iPhone 7 Battery,,-26,0
94965822,Samsung Galaxy S9 plus LCD,,-6,0
95031989,PS5 Hdmi Port,,-2,0
95060362,Galaxy A50,,0,0
95733537,Hard Drive for Computer 1TB,,-3,0
95829700,Hypergear portable charger 10050 mAh,,-16,0
95856311,Zte Z981 LCD,,-5,0
96222005,iPhone 8 Charging Port Replacement,,-9,0
96326331,Samsung Active User Bundle,,-1,0
96336027,Amazon Fire HD 8 (New),,-3,0
963996100,11 pro max,,-2,0
96490722,JBL  DUETARC ,,-2,0
96517325,ZenPad Z8S ZT582KL P00J,,-1,0
96627502,OtterBox - Symmetry Case for Samsung Galaxy S10 - Tonic Violet,,1,0
96692411,3.5mm Aux Cable Male-Male,,-4,0
96707334,iPad 4th Gen,,-1,0
96958823,Samsung Watch Active 2,,-1,0
97060276,Iphone Chanell case,,6,0
97125878,galaxy tab e 9.6,,0,0
97252408,LG LCD (LGMS210),,-6,0
97373512,Apple watch charger,,-2,0
97465264,INLAND HDD Enclosure 2.0,,7,0
97472596,Samsung evo 128 GB SD card,,-2,0
97674514,Sandisk 128GB SD Card,,-7,0
97701278,A1446 HEADPHONE JACK - A1446 HEADPHONE JACK,,-3,0
97965064,LG Battery,,-5,0
97974641,Samsung Note 5 LCD ,Blue Saphire,1,0
97974641,Samsung Note 5 LCD ,Blck,-2,0
98435565,Galaxy A10s,,-5,0
98622111,Samsung S9 LCD,,-7,0
98644055,Phone ring,,-7,0
98929338,OtterBox - Commuter Case for Apple iPhone 8 / 7 -  Indigo Way,,1,0
99098715,Samsung J3 Battery,,2,0
99169856,Otterbox - Commuter Case for Apple iPhone Xs Max - Bespoke Way,,1,0
99185473,Smasung J2 core,,1,0
99402731,JBL - Charge 4 Waterproof Bluetooth Speaker - Black,,1,0
99448670,"Samsung Laptop 14"" NP-QX410-J01US Core i5 480M @2.67GHz 4GB RAM Win 10 +Warranty Samsung Laptop 14"" NP-QX410-J01US Core i5 480M @2.67GHz 4GB RAM Win 10 ",,-1,0
99594869,Logitech® M325 Wireless Optical Mouse,,0,0
99608415,Otterbox - Commuter Case for Apple iPhone Xs Max - Ballet Wa,,0,0
99695705,HP Elite book Core i5,,1,0
99738962,Ipad Air 1,,0,0
99825767,Galaxy j7 sky pro,,0,0
99837770,Motorola one Hyper,,0,0
9.99612E+12,iPhone 5C LCD Black,,2,0
99999999,Miscellaneous ,,-3,0
B188253471006,iPhone 6S+ LCD Black,,-4,0
B238602913088,iPhone 11 LCD,,-1,0
B258062724851,iPhone 7+ LCD White,,-2,0
B282019180142,iPhone XR LCD,,-99,0
B350457601249,iPhone 7 LCD White,,-1,0
B381632312304,iPhone 6S LCD White,,-3,0
B447710396101,iPhone 6S LCD Black,,-2,0
B592448108312,iPhone 8 LCD White,,-10,0
B644544666839,iPhone 8+ LCD White,,-10,0
B805121113856,iPhone 8+ LCD Black,,-12,0
B850155224402,iPhone 11 Pro Max LCD,,-26,0
B851989375220,iPhone 5 LCD Black,,2,0
B907648276123,iPhone 5 LCD White,,2,0
C111279293325,iPhone 5S/SE LCD Black,,1,0
C135211019275,iPhone 6 LCD White,,1,0
C155908460973,iPhone 5S/SE LCD White,,0,0
C226359160070,iPhone 11 Pro LCD,,-16,0
C280038736779,iPhone 6S+ LCD White,,-4,0
C371427495486,iPhone 7 LCD Black,,-11,0
C394001382928,iPhone X LCD,,-45,0
C690667652578,iPhone 7+ LCD Black,,-10,0
C723184219675,iPhone 8 LCD Black,,-176,0
C913600972177,iPhone 6+ LCD White,,3,0
C933614004760,iPhone XS Max LCD,,-17,0
C972718459683,iPhone XS LCD,,-3,0
C990336507881,iPhone 6+ LCD Black,,2,0
J260T1 LCD,J260T1 LCD,,-1,0
Laptop Battery,Laptop Battery,,-5,0
PS4,PS4 - 1TB NEW,,-4,0
PS4 HDMI,PS4 HDMI,,-25,0
REDO,REDO,,-27,0
Toshiba Charger,Toshiba Charger,,-1,0
